"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"2821",2272,"Theglo1",79.503,161,21,10,1,152,323,480,2.04e-24,104
"2822",2273,"Melbi2",90.968,155,11,3,1,153,322,475,5.49e-55,206
"2823",2278,"Trihel1",92.432,185,14,0,1,185,376,560,1.1e-72,265
"2880",2281,"Acema1",92.208,154,10,2,1,153,431,583,2.54e-58,217
"2881",2288,"Chafi1",85.235,149,16,4,1,145,331,477,9.87e-38,148
"2883",2293,"Melbi2",91.667,156,7,6,1,152,322,475,1.17e-56,211
"2886",2294,"Aspoer1",94.872,156,5,3,1,154,424,578,1.71e-65,241
"2952",2310,"Claim1",81.152,191,22,11,1,180,363,550,1.88e-35,141
"2953",2314,"Melbi2",91.892,148,10,2,1,147,322,468,5.57e-55,206
"2955",2315,"Melbi2",90.26,154,13,2,1,152,322,475,2.54e-53,200
"2957",2319,"HyprubER1909_1",92.216,167,11,2,1,167,371,535,7.93e-64,235
"2958",2319,"Hyprub1",92.216,167,11,2,1,167,371,535,7.93e-64,235
"2959",2323,"Melbi2",91.096,146,11,2,1,145,322,466,3.33e-52,196
"2961",2325,"Melbi2",91.72,157,10,3,1,157,322,475,9.39e-58,215
"2965",2339,"Clamic1",94.521,146,5,2,1,146,364,506,5.73e-60,222
"2967",2355,"Melbi2",82.166,157,21,7,1,153,322,475,1.22e-31,128
"2969",2356,"Hyafin1",98.039,153,1,2,1,152,417,568,8.86e-73,265
"2972",2362,"Pjug17442_1",88.268,179,18,3,1,178,341,517,1.4e-56,211
"2985",2368,"Fonnu1",84.729,203,22,8,1,197,366,565,1.58e-51,195
"2987",2369,"Amore1",84.106,151,22,2,1,150,422,571,1.19e-36,145
"2988",2373,"Acema1",94.161,137,8,0,1,137,431,567,4.18e-56,209
"2989",2378,"Fonnu1",81.481,189,17,12,1,173,366,552,6.86e-35,139
"2990",2381,"Amore1",77.181,149,26,8,1,147,422,564,3.52e-17,80.5
"2991",2385,"Melbi2",84.713,157,17,7,1,153,322,475,2.61e-38,150
"2993",2393,"Melbi2",92.199,141,6,5,1,139,322,459,1.2e-51,195
"2994",2397,"Melbi2",91.72,157,6,7,1,153,322,475,1.18e-56,211
"2996",2402,"PleosDSM11191_1",97.129,209,4,1,1,207,416,624,9.33e-99,351
"2997",2402,"PleosPC9_1",97.129,209,4,1,1,207,416,624,9.33e-99,351
"2998",2408,"Hyafin1",86.275,153,16,5,1,149,417,568,1.17e-41,161
"2999",2463,"Purli1",80.791,177,12,16,1,171,374,534,8.77e-29,119
"3000",2469,"Asprobu1",92.899,169,9,3,1,167,331,498,4.62e-66,243
"3135",2471,"Aspchr1",92.771,166,8,3,1,165,331,493,2.24e-64,237
"3274",2472,"Rhyag1",83.648,159,20,6,1,155,486,642,1.23e-36,145
"3275",2491,"Claim1",86.631,187,19,6,1,184,363,546,8.99e-54,202
"3276",2497,"Melbi2",87.919,149,13,5,1,146,322,468,2.02e-44,171
"3279",2501,"Pbil18278_1",92.135,178,8,5,1,176,333,506,3.79e-67,246
"3280",2501,"Penbi1",92.135,178,8,5,1,176,333,506,3.79e-67,246
"3400",2511,"Acema1",91.558,154,12,1,1,154,431,583,1.19e-56,211
"3401",2513,"Melbi2",85.35,157,17,6,1,154,322,475,1.57e-40,158
"3402",2516,"Melbi2",92.208,154,11,1,1,153,322,475,2.54e-58,217
"3404",2517,"Amore1",85.806,155,15,5,1,153,422,571,1.56e-40,158
"3405",2524,"Truan1",100,159,0,0,1,159,355,513,1.21e-81,294
"3406",2531,"Xylbam139988_1",91.071,168,11,4,1,165,364,530,1.65e-60,224
"3408",2532,"Pfru18276_1",96.571,175,3,3,1,172,312,486,2.17e-79,287
"3497",2535,"Acema1",92.208,154,11,1,1,154,431,583,2.55e-58,217
"3498",2546,"Rhyag1",83.019,159,18,9,1,152,486,642,7.25e-34,135
"3500",2552,"Claim1",85.492,193,17,11,1,187,363,550,1.92e-50,191
"3501",2555,"NsAZ0576_1",94.828,174,8,1,1,174,294,466,2.22e-74,270
"3502",2555,"NsCB679_1",94.828,174,8,1,1,174,294,466,2.22e-74,270
"3503",2555,"NsAK0226_1",94.828,174,8,1,1,174,294,466,2.22e-74,270
"3506",2560,"Paront1",94.675,169,5,4,1,166,324,491,4.55e-71,259
"3509",2563,"Triham1",96.154,182,5,1,1,182,391,570,3.85e-82,296
"3565",2565,"Melbi2",90.385,156,12,3,1,155,322,475,7.21e-54,202
"3566",2568,"Racan1",81.507,146,17,7,1,141,327,467,1.25e-26,111
"3567",2569,"Melbi2",91.083,157,11,3,1,157,322,475,4.37e-56,209
"3569",2572,"Exoalc1",87.5,184,19,4,1,182,362,543,5.66e-56,209
"3570",2572,"Exoalc1_J33",87.5,184,19,4,1,182,362,543,5.66e-56,209
"3572",2574,"Flaful1",86.093,151,18,2,1,148,342,492,4.66e-41,159
"3574",2582,"Melbi2",91.72,157,9,4,1,156,322,475,9.32e-58,215
"3575",2584,"Melbi2",88.961,154,14,3,1,151,322,475,1.96e-49,187
"3577",2585,"Fonnu1",83.251,203,22,12,1,194,366,565,5.61e-46,176
"3578",2588,"Colorb1",80.645,155,21,9,1,148,327,479,1.32e-26,111
"3579",2600,"Melbi2",91.667,156,9,4,1,154,322,475,3.3e-57,213
"3582",2626,"Hyafin1",91.367,139,11,1,1,139,417,554,5.61e-50,189
"3583",2633,"Melbi2",95.455,154,5,2,1,152,322,475,1.15e-66,244
"3585",2650,"Purli1",88.827,179,8,9,1,176,374,543,4.97e-56,209
"3588",2658,"Claim1",82.051,195,21,13,1,188,363,550,2.54e-39,154
"3589",2662,"Amore1",86.452,155,14,4,1,153,422,571,3.35e-42,163
"3590",2666,"Schins1",89.268,205,20,2,1,203,380,584,7.36e-70,255
"3606",2672,"Trias1",97.222,180,3,2,1,179,337,515,2.3e-84,303
"3607",2672,"Triasper1",97.222,180,3,2,1,179,337,515,2.3e-84,303
"3660",2686,"Melbi2",91.304,138,10,2,1,137,322,458,1.99e-49,187
"3661",2693,"Extant1",78.065,155,26,6,1,150,305,456,1.57e-20,91.6
"3662",2695,"Ocuya1",91.772,158,10,3,1,156,426,582,2.59e-58,217
"3664",2705,"Melbi2",91.156,147,8,5,1,144,322,466,1.17e-51,195
"3667",2710,"Acema1",92.157,153,9,2,1,150,431,583,3.21e-57,213
"3668",2711,"Hyafin1",82.468,154,22,5,1,151,417,568,3.35e-32,130
"3670",2712,"Cucbe1",89.759,166,15,2,1,164,311,476,1.28e-56,211
"3671",2715,"Claim1",87.113,194,14,9,1,189,363,550,5.38e-56,209
"3673",2728,"Acema1",93.103,145,9,1,1,144,431,575,1.18e-56,211
"3674",2744,"Melbi2",91.026,156,11,3,1,155,322,475,1.55e-55,207
"3677",2750,"Acema1",93.836,146,8,1,1,146,431,575,7.16e-59,219
"3678",2754,"Melbi2",87.234,141,14,4,1,139,322,460,1.57e-40,158
"3680",2757,"Acema1",94.928,138,6,1,1,138,431,567,9.19e-58,215
"3681",2771,"Melbi2",89.103,156,13,4,1,154,322,475,1.55e-50,191
"3683",2773,"Melbi2",89.726,146,14,1,1,146,322,466,7.26e-49,185
"3684",2775,"Melbi2",93.243,148,8,2,1,147,322,468,2.57e-58,217
"3686",2781,"Melbi2",91.216,148,9,3,1,147,322,466,9.39e-53,198
"3695",2790,"Tristr1",96.491,171,6,0,1,171,315,485,3.05e-78,283
"3736",2819,"Tappo1",78.469,209,29,10,14,208,387,593,8e-30,122
"3737",2824,"Acema1",89.542,153,16,0,1,153,431,583,1.19e-51,195
"3738",2856,"Psever1",94,150,7,2,1,148,339,488,4.28e-61,226
"3740",2858,"Aspchr1",90.857,175,7,6,1,168,331,503,4.68e-61,226
"3813",2864,"Melbi2",94.839,155,7,1,1,155,322,475,1.53e-65,241
"3815",2869,"Melbi2",93.548,155,8,2,1,154,322,475,3.28e-62,230
"3817",2883,"Hyafin1",97.386,153,3,1,1,153,417,568,4.15e-71,259
"3819",2887,"Melbi2",92.208,154,9,3,1,151,322,475,8.99e-58,215
"3821",2903,"Triaus1",97.312,186,3,2,1,184,351,536,1.07e-87,315
"3878",2905,"Tolinf1",91.176,170,6,7,1,170,320,480,6.14e-60,222
"3882",2906,"Tolinf1",87.425,167,13,5,3,169,322,480,8e-49,185
"3883",2909,"Tribre1",93.22,177,7,5,1,174,350,524,6.21e-70,255
"3884",2909,"Tribrev1",93.22,177,7,5,1,174,350,524,6.21e-70,255
"3940",2919,"Cucbe1",88.554,166,17,2,1,164,311,476,2.76e-53,200
"3941",2920,"Altro1",84.393,173,19,7,1,171,375,541,3.8e-42,163
"3942",2936,"Melbi2",90.323,155,11,4,1,152,322,475,2.54e-53,200
"3945",2938,"Bimnz1",89.091,165,15,3,1,163,366,529,7.63e-54,202
"3947",2940,"Melbi2",92.208,154,10,2,1,152,322,475,2.52e-58,217
"3950",2958,"Exoxe1",80.226,177,21,7,1,172,351,518,2.56e-29,121
"3951",2959,"Theglo1",79.47,151,24,6,1,146,323,471,2.7e-23,100
"3952",2972,"Melbi2",94.839,155,7,1,1,155,322,475,1.53e-65,241
"3954",2975,"Claim1",86.667,195,14,10,1,190,363,550,6.99e-55,206
"3956",2977,"Melbi2",90.968,155,12,2,1,154,322,475,1.54e-55,207
"3958",2979,"Aspapp1",100,174,0,0,1,174,298,471,6.04e-90,322
"3959",2979,"Eurhe1",100,174,0,0,1,174,307,480,6.04e-90,322
"3960",2979,"Aspcib1",100,174,0,0,1,174,307,480,6.04e-90,322
"4027",2985,"Gyresc1",93.333,210,13,1,1,209,555,764,5.75e-86,309
"4028",2986,"Melbi2",93.617,141,8,1,1,141,322,461,4.34e-56,209
"4029",2988,"Trias1",96.667,180,5,1,1,180,337,515,1.08e-82,298
"4030",2988,"Triasper1",96.667,180,5,1,1,180,337,515,1.08e-82,298
"4086",2990,"Neobo1",92.614,176,9,4,1,174,349,522,2.89e-68,250
"4090",2991,"Tappo1",77.34,203,34,10,19,210,392,593,6.3e-26,110
"4091",2992,"Trias1",100,171,0,0,1,171,337,507,2.9e-88,316
"4092",2992,"Triasper1",100,171,0,0,1,171,337,507,2.9e-88,316
"4148",2994,"Triaus1",97.884,189,1,1,1,189,351,536,1.84e-90,324
"4202",3003,"Melbi2",90.968,155,8,6,1,150,322,475,1.93e-54,204
"4205",3012,"MohoAD009_1",100,139,0,0,1,139,318,456,1.35e-70,257
"4206",3012,"MohoCK413_1",100,139,0,0,1,139,318,456,1.35e-70,257
"4215",3015,"Meltu1",96.933,163,4,1,1,163,388,549,5.73e-75,272
"4216",3036,"Melbi2",90.845,142,12,1,11,151,334,475,5.45e-50,189
"4218",3039,"Purli1",92.398,171,8,5,1,167,374,543,5.97e-65,239
"4220",3041,"MoscN6426_1",84.667,150,15,6,3,145,309,457,4.11e-36,143
"4222",3045,"Diaam1",80.488,164,20,5,1,160,304,459,1.11e-27,115
"4223",3066,"Melbi2",94.805,154,6,2,1,152,322,475,5.37e-65,239
"4226",3069,"Melbi2",90.411,146,12,2,1,145,322,466,1.53e-50,191
"4227",3089,"Darbet1",93.464,153,9,1,1,152,379,531,4.53e-61,226
"4232",3116,"Melbi2",87.755,147,15,3,1,146,322,466,7.2e-44,169
"4234",3125,"Melbi2",92.857,140,9,1,1,139,322,461,7.15e-54,202
"4235",3134,"Ocuya1",91.139,158,11,3,1,156,426,582,1.21e-56,211
"4236",3134,"Rhyag1",91.139,158,11,3,1,156,486,642,1.21e-56,211
"4237",3137,"Melbi2",90.789,152,9,4,6,155,327,475,9.32e-53,198
"4239",3139,"Altar1",81.935,155,20,7,1,149,329,481,1.71e-30,124
"4240",3145,"Melbi2",93.548,155,9,1,1,155,322,475,3.31e-62,230
"4242",3146,"Purli1",81.111,180,10,10,1,177,374,532,7.16e-30,122
"4243",3150,"Claim1",86.01,193,14,11,1,185,363,550,1.47e-51,195
"4245",3153,"Pbre18316_1",100,170,0,0,1,170,326,495,9.84e-88,315
"4246",3153,"Penbr2",100,170,0,0,1,170,326,495,9.84e-88,315
"4247",3153,"PenbrAgRF18_1",100,170,0,0,1,170,326,495,9.84e-88,315
"4385",3161,"Favcal1_2",80.435,138,16,9,3,137,564,693,1.1e-21,95.3
"4386",3168,"Penci1",92.614,176,11,2,1,174,304,479,8.03e-69,252
"4387",3168,"Pbil18278_1",92.614,176,9,4,1,174,333,506,2.89e-68,250
"4388",3168,"Penbi1",92.614,176,9,4,1,174,333,506,2.89e-68,250
"4499",3170,"Melbi2",87.075,147,15,4,1,145,322,466,3.38e-42,163
"4500",3173,"Melbi2",87.898,157,15,4,1,156,322,475,9.46e-48,182
"4503",3180,"Ganleu1",84.058,207,25,7,1,202,357,560,5.83e-51,193
"4504",3182,"Melbi2",89.333,150,9,6,1,148,322,466,9.39e-48,182
"4506",3191,"Macan1",97.561,164,4,0,1,164,298,461,9.59e-78,281
"4509",3206,"MozyPUSTF9C_1",81.203,133,15,5,1,124,308,439,7.61e-23,99
"4510",3206,"MozyN2592_1",81.203,133,15,5,1,124,308,439,7.61e-23,99
"4511",3210,"Melbi2",88.816,152,8,8,1,148,322,468,1.22e-46,178
"4513",3212,"Psever1",93.919,148,7,2,1,146,339,486,5.53e-60,222
"4515",3220,"Melbi2",88.816,152,9,7,1,149,322,468,3.43e-47,180
"4517",3224,"Melbi2",88.961,154,15,2,1,152,322,475,5.49e-50,189
"4518",3224,"Hyafin1",88.961,154,13,4,1,152,417,568,1.97e-49,187
"4519",3225,"Neobo1",85.714,182,14,10,1,178,349,522,1.1e-47,182
"4520",3227,"Melbi2",89.61,154,15,1,1,153,322,475,1.19e-51,195
"4522",3234,"Purli1",91.228,171,10,5,1,167,374,543,1.29e-61,228
"4524",3253,"Melbi2",91.72,157,9,4,1,156,322,475,9.32e-58,215
"4526",3277,"Trias1",94.022,184,6,3,1,184,337,515,1.86e-75,274
"4527",3277,"Triasper1",94.022,184,6,3,1,184,337,515,1.86e-75,274
"4582",3291,"Acema1",93.478,138,8,1,1,138,431,567,1.97e-54,204
"4583",3302,"Tolinf1",91.358,162,3,5,1,162,320,470,1.37e-56,211
"4585",3304,"Hyafin1",84.507,142,18,4,1,141,417,555,2.06e-34,137
"4586",3313,"Ganleu1",87.047,193,15,8,1,187,357,545,5.78e-56,209
"4587",3315,"Acema1",91.558,154,11,2,1,153,431,583,1.18e-56,211
"4588",3331,"Metbr1",82.682,179,21,7,9,179,306,482,3.11e-38,150
"4589",3331,"Metgui1",82.682,179,21,7,9,179,306,482,3.11e-38,150
"4590",3342,"Purli1",88.827,179,10,7,1,178,374,543,1.4e-56,211
"4593",3346,"Tolinf1",95.758,165,3,3,1,165,320,480,3.5e-72,263
"4595",3358,"Melbi2",92.308,156,7,5,1,153,322,475,2.54e-58,217
"4597",3363,"Melbi2",91.026,156,11,3,1,155,322,475,1.55e-55,207
"4599",3365,"Dacma1",93.373,166,9,2,1,166,291,454,1.33e-66,244
"4604",3373,"Daces1",89.595,173,14,4,1,172,389,558,2.89e-58,217
"4609",3391,"Melbi2",91.367,139,11,1,1,138,322,460,5.45e-50,189
"4611",3410,"Melbi2",91.613,155,11,2,1,154,322,475,3.3e-57,213
"4613",3416,"Acema1",91.558,154,11,2,1,153,431,583,1.18e-56,211
"4614",3428,"Melbi2",86.525,141,14,5,1,139,322,459,2.63e-38,150
"4615",3437,"Theglo1",87.5,152,15,4,1,149,323,473,5.77e-45,172
"4616",3443,"Dipse1",100,168,0,0,1,168,358,525,1.26e-86,311
"4618",3459,"Diaam1",96.97,165,5,0,1,165,304,468,1.29e-76,278
"4620",3463,"Rhyag1",91.195,159,11,3,1,158,486,642,3.4e-57,213
"4622",3468,"Psever1",91.824,159,10,3,1,156,339,497,7.21e-59,219
"4623",3469,"Cucbe1",81.699,153,24,4,1,151,311,461,1.71e-30,124
"4624",3475,"Melbi2",88.742,151,9,7,1,147,322,468,1.21e-46,178
"4626",3478,"Acema1",92.903,155,9,2,1,155,431,583,1.54e-60,224
"4627",3479,"Claim1",84.896,192,19,9,1,186,363,550,8.9e-49,185
"4629",3489,"Ocuya1",90.625,160,11,2,1,159,426,582,4.43e-56,209
"4630",3489,"Rhyag1",90.625,160,11,2,1,159,486,642,4.43e-56,209
"4631",3499,"Exosi1",92.045,176,12,1,1,176,350,523,4.07e-67,246
"4632",3519,"Melbi2",95.918,147,5,1,1,146,322,468,1.96e-64,237
"4634",3521,"Tappo1",78.947,209,29,10,14,209,387,593,1.73e-31,128
"4635",3530,"Colfa1",75.796,157,25,10,1,145,341,496,2.68e-13,67.6
"4636",3533,"Rhyag1",83.688,141,19,4,1,138,486,625,3.37e-32,130
"4637",3534,"Claim1",81.538,195,26,8,1,192,363,550,9.35e-39,152
"4638",3555,"Melbi2",90.446,157,9,6,1,154,322,475,7.15e-54,202
"4640",3574,"Traver1",97.512,201,4,1,1,200,406,606,5.41e-96,342
"4641",3584,"Exosi1",100,174,0,0,1,174,350,523,6.5e-90,322
"4643",3595,"Chale1",95.092,163,6,2,1,161,462,624,5.69e-70,255
"4649",3598,"Cucbe1",84.431,167,22,4,1,164,311,476,1.3e-41,161
"4650",3605,"Acema1",95.425,153,6,1,1,152,431,583,4.15e-66,243
"4651",3608,"Rhyag1",83.544,158,20,6,1,153,486,642,4.37e-36,143
"4653",3611,"Purli1",94.805,154,5,3,1,151,374,527,2.13e-64,237
"4655",3617,"Flaful1",93.377,151,8,2,1,149,342,492,5.9e-60,222
"4656",3625,"Lacpse1",95.604,91,1,3,1,90,391,479,2.59e-36,143
"4657",3627,"Tripra1",80.233,172,27,7,1,168,385,553,6.32e-30,122
"4658",3638,"Melbi2",89.796,147,13,2,1,147,322,466,2e-49,187
"4659",3642,"Trichpleur1",80.978,184,30,5,1,182,392,572,1.91e-35,141
"4660",3642,"Tripare1",80.978,184,30,5,1,182,370,550,1.91e-35,141
"4688",3655,"Theglo1",81.132,159,25,5,1,155,323,480,5.77e-30,122
"4689",3672,"Fonnu1",85.149,202,24,6,1,198,366,565,9.47e-54,202
"4692",3688,"Rhyag1",83.648,159,18,8,1,153,486,642,4.37e-36,143
"4693",3689,"Hyafin1",82.803,157,20,7,1,155,417,568,2.67e-33,134
"4695",3710,"Acema1",83.544,158,17,9,1,154,431,583,5.69e-35,139
"4696",3727,"Melbi2",90.909,154,11,2,1,151,322,475,1.95e-54,204
"4699",3730,"Acema1",92.949,156,7,4,1,155,431,583,1.54e-60,224
"4700",3740,"Metbr1",97.861,187,2,2,1,187,298,482,6.54e-90,322
"4701",3740,"Metgui1",97.861,187,2,2,1,187,298,482,6.54e-90,322
"4703",3741,"Melbi2",92.308,156,7,5,1,153,322,475,2.54e-58,217
"4705",3745,"Melbi2",88.571,140,13,3,1,140,322,458,2.65e-43,167
"4706",3751,"Hyafin1",89.032,155,12,5,1,153,417,568,1.99e-49,187
"4710",3764,"Dacma1",87.574,169,13,7,1,166,291,454,6.27e-50,189
"4713",3765,"Amore1",80.851,141,20,7,1,139,422,557,2.09e-24,104
"4714",3776,"Melbi2",90.26,154,14,1,1,153,322,475,2.55e-53,200
"4716",3778,"Penca1",88.068,176,10,5,1,168,337,509,1.02e-52,198
"4814",3780,"Hyafin1",93.525,139,8,1,1,139,417,554,5.57e-55,206
"4815",3788,"Fusso1",93.956,182,6,5,1,180,359,537,2.3e-74,270
"4818",3791,"Pjug17442_1",94.944,178,7,2,1,177,341,517,1.35e-76,278
"4893",3793,"Ganleu1",85.279,197,16,11,1,192,357,545,2.21e-50,191
"4895",3794,"Dacma1",84.706,170,18,7,1,168,291,454,3.85e-42,163
"4899",3799,"Melbi2",90.909,154,11,3,1,151,322,475,1.95e-54,204
"4901",3828,"Didma1",98.171,164,2,1,1,163,299,462,7.36e-79,285
"4904",3839,"Theglo1",83.648,159,22,4,1,156,323,480,3.45e-37,147
"4905",3860,"Melbi2",90.968,155,11,3,1,153,322,475,5.49e-55,206
"4908",3869,"Daces1",87.861,173,16,5,1,171,389,558,1.04e-52,198
"4912",3874,"Melbi2",82.051,156,22,6,1,152,322,475,1.21e-31,128
"4913",3881,"Melbi2",94.326,141,7,1,1,141,322,461,9.26e-58,215
"4915",3894,"Penci1",93.373,166,4,6,1,165,304,463,6.37e-65,239
"5022",3904,"Trigam1",99.419,172,1,0,1,172,340,511,3.84e-87,313
"5023",3904,"Trikon1",99.419,172,1,0,1,172,337,508,3.84e-87,313
"5080",3920,"Melbi2",88.571,140,12,4,1,139,322,458,2.63e-43,167
"5081",3937,"Lacpse1",90.099,101,7,1,2,99,561,661,7.44e-32,128
"5082",3940,"Melbi2",94.194,155,8,1,1,155,322,475,7.11e-64,235
"5085",3945,"Hyafin1",91.304,138,10,2,1,137,417,553,1.97e-49,187
"5086",3959,"Melbi2",87.857,140,13,4,1,138,322,459,1.21e-41,161
"5088",3960,"Ustvir1",80.198,202,20,13,1,195,417,605,3.44e-33,134
"5089",3964,"Trias1",98.837,172,1,1,1,172,337,507,6.35e-85,305
"5090",3964,"Triasper1",98.837,172,1,1,1,172,337,507,6.35e-85,305
"5145",3976,"Purli1",92.857,154,8,3,1,151,374,527,2.13e-59,220
"5147",3992,"Umban1",99.383,162,0,1,1,161,411,572,4.34e-81,292
"5148",3994,"Melbi2",98.701,154,2,0,1,154,322,475,1.49e-75,274
"5150",3996,"Hyafin1",79.747,158,23,9,1,155,417,568,5.81e-25,106
"5152",3997,"Hyafin1",90.714,140,11,2,1,139,417,555,7.2e-49,185
"5153",4004,"Hyafin1",86.452,155,16,4,1,153,417,568,9.32e-43,165
"5154",4005,"Melbi2",93.548,155,7,3,1,153,322,475,1.17e-61,228
"5155",4010,"Purli1",99.375,160,1,0,1,160,374,533,1.64e-80,291
"5157",4027,"Ocuya1",79.63,162,21,11,1,155,426,582,5.81e-25,106
"5158",4030,"Exosi1",90.761,184,13,3,1,183,350,530,5.18e-66,243
"5163",4041,"Melbi2",93.525,139,7,2,1,139,322,458,5.49e-55,206
"5164",4047,"Sarstr1",88.525,183,15,6,1,177,350,532,2.99e-58,217
"5165",4047,"Acrst1",88.525,183,15,6,1,177,350,532,2.99e-58,217
"5166",4064,"Rhyag1",82.911,158,23,4,1,155,486,642,5.73e-35,139
"5168",4079,"Penatra1",96.512,172,6,0,1,172,339,510,7.82e-79,285
"5169",4079,"Penmal1",96.512,172,5,1,1,172,339,509,2.81e-78,283
"5312",4082,"Rhyag1",81.761,159,23,6,1,155,486,642,1.24e-31,128
"5313",4083,"Acema1",83.766,154,24,1,1,154,431,583,1.22e-36,145
"5314",4085,"Melbi2",93.836,146,8,1,1,146,322,466,7.05e-59,219
"5316",4088,"Purli1",88.272,162,10,7,1,157,374,531,7.95e-49,185
"5317",4101,"Fusnyg1",88.024,167,14,6,1,166,331,492,5.03e-51,193
"5319",4110,"Amore1",86.842,152,16,4,1,150,422,571,2.53e-43,167
"5320",4114,"Fibin1",97.619,168,3,1,1,167,284,451,2.1e-79,287
"5321",4126,"Purli1",90.341,176,7,8,1,172,374,543,6.22e-60,222
"5324",4133,"Melbi2",92.903,155,8,3,1,153,322,475,5.45e-60,222
"5326",4136,"Hyafin1",88.961,154,13,4,1,152,417,568,1.97e-49,187
"5327",4158,"Tribre1",95.455,176,6,2,1,175,350,524,3.71e-77,279
"5328",4158,"Tribrev1",95.455,176,6,2,1,175,350,524,3.71e-77,279
"5329",4158,"Trimi1",95.455,176,6,2,1,175,375,549,3.71e-77,279
"5330",4158,"Trispi1_2",95.455,176,7,1,1,175,405,580,3.71e-77,279
"5386",4167,"Colfa1",75.776,161,23,13,1,147,341,499,2.72e-13,67.6
"5393",4173,"Trichl1",91.566,166,12,2,1,164,376,541,1.42e-61,228
"5432",4177,"Colin1",74.843,159,25,13,10,155,356,512,1.65e-10,58.4
"5433",4180,"Melbi2",92.308,156,7,5,1,153,322,475,2.54e-58,217
"5435",4193,"Melbi2",87.05,139,15,3,1,138,322,458,2.03e-39,154
"5437",4227,"Amore1",87.662,154,13,3,1,152,422,571,1.54e-45,174
"5438",4234,"Chale1",95.181,166,3,4,1,164,462,624,1.62e-70,257
"5444",4237,"Claim1",84.737,190,19,10,1,186,363,546,1.19e-47,182
"5445",4246,"Melbi2",93.289,149,7,3,1,148,322,468,2.59e-58,217
"5446",4255,"Melbi2",85.987,157,17,5,1,155,322,475,3.4e-42,163
"5448",4256,"Hyafin1",90.78,141,11,2,1,141,417,555,2.02e-49,187
"5450",4261,"Amore1",86.275,153,16,5,1,151,422,571,1.19e-41,161
"5451",4269,"MoscN6426_1",78.462,130,17,4,1,122,307,433,1.28e-15,75
"5453",4292,"Melbi2",92.949,156,8,3,1,155,322,475,1.54e-60,224
"5455",4294,"Amore1",84.028,144,19,4,11,152,430,571,7.25e-34,135
"5456",4303,"Trimi1",96.341,164,4,2,1,162,375,538,7.93e-74,268
"5513",4313,"Melbi2",92.258,155,10,2,1,154,322,475,7.1e-59,219
"5515",4327,"Pjug17442_1",80.723,166,17,10,1,153,341,504,1.03e-27,115
"5516",4332,"Rhyag1",82.278,158,21,7,1,152,486,642,3.37e-32,130
"5517",4341,"Acema1",94.928,138,6,1,1,138,431,567,8.99e-58,215
"5518",4342,"Bimnz1",90.476,168,8,4,1,164,366,529,9.86e-58,215
"5520",4362,"Melbi2",83.974,156,20,5,1,153,322,475,1.21e-36,145
"5521",4388,"Trist1",99.432,176,0,1,1,176,330,504,7.91e-89,318
"5580",4389,"Amore1",85.816,141,16,4,1,140,422,559,3.37e-37,147
"5581",4400,"MoscN6426_1",86.986,146,11,4,1,138,307,452,1.4e-40,158
"5586",4407,"Acema1",89.61,154,11,5,1,150,431,583,1.5e-50,191
"5587",4408,"Tripra1",79.191,173,27,9,1,168,385,553,1.37e-26,111
"5588",4446,"Colfa1",75.301,166,26,12,1,153,341,504,9.72e-13,65.8
"5589",4454,"Claim1",84.184,196,15,11,1,189,364,550,5.45e-46,176
"5590",4461,"Daldec1",93.855,179,6,5,1,176,336,512,1.05e-72,265
"5592",4462,"Melbi2",87.143,140,13,5,1,138,322,458,2.03e-39,154
"5594",4465,"Altro1",77.778,171,24,12,1,161,375,541,4.72e-21,93.5
"5595",4466,"Claim1",86.01,193,14,11,1,185,363,550,1.47e-51,195
"5597",4472,"Metbr1",99.429,175,0,1,1,174,298,472,3.04e-88,316
"5598",4472,"Metgui1",99.429,175,0,1,1,174,298,472,3.04e-88,316
"5600",4476,"Trias1",97.222,180,4,1,1,180,337,515,2.31e-84,303
"5601",4476,"Triasper1",97.222,180,4,1,1,180,337,515,2.31e-84,303
"5656",4480,"Cucbe1",79.762,168,25,3,1,161,311,476,3.63e-27,113
"5657",4486,"Melbi2",92.754,138,9,1,1,137,322,459,9.05e-53,198
"5660",4487,"Bimnz1",87.349,166,16,5,1,163,366,529,7.68e-49,185
"5661",4492,"Melbi2",89.744,156,14,2,1,156,322,475,9.39e-53,198
"5662",4510,"Xylbam139988_1",89.349,169,12,4,1,165,364,530,1.66e-55,207
"5664",4546,"Melbi2",88.961,154,14,3,1,151,322,475,1.96e-49,187
"5666",4548,"Hyafin1",90.385,156,10,4,1,155,417,568,2.59e-53,200
"5668",4554,"Exoxe1",82.796,186,24,8,1,181,351,533,5.23e-41,159
"5669",4555,"Claim1",84.456,193,19,11,1,187,363,550,4.17e-47,180
"5670",4557,"Aaoar1",87.73,163,15,5,1,158,459,621,7.58e-49,185
"5671",4559,"Fusavent1",86.441,177,20,3,1,173,337,513,1.76e-50,191
"5674",4565,"Melbi2",92.258,155,9,3,1,153,322,475,2.54e-58,217
"5677",4566,"Melbi2",90.26,154,14,1,1,153,322,475,2.55e-53,200
"5679",4571,"Purli1",96.471,170,0,1,1,164,374,543,4.46e-76,276
"5680",4578,"Melbi2",91.613,155,8,5,1,151,322,475,4.18e-56,209
